"lea_state","lea_state_name","ncesleaid","lea_name","schid","school_name","ncessch","jj","title_i_status"
"TX","TEXAS","4822530","HARLINGEN CISD","08717","CAMERON CO J J A E P","4.82253E+11","Yes","No"
"TX","TEXAS","4822530","HARLINGEN CISD","09155","EDNA TAMAYO HOUSE","4.82253E+11","No","No"
"TX","TEXAS","4822560","HARMONY ISD","02294","HARMONY H S","4.82256E+11","No","No"
"TX","TEXAS","4801405","HARMONY SCHOOL OF SCIENCE - HOUSTON","13426","HARMONY SCHOOL OF INNOVATION - KATY","4.80141E+11","No","No"
"TX","TEXAS","4800241","HARMONY SCIENCE ACADEMY (AUSTIN)","12787","HARMONY SCHOOL OF POLITICAL SCIENCE & COMM-AUSTIN","4.80024E+11","No","No"
"TX","TEXAS","4822620","HARROLD ISD","02298","HARROLD SCHOOL","4.82262E+11","No","No"
"TX","TEXAS","4800010","HAYS CISD","06199","R C BARTON MIDDLE","4.80001E+11","No","No"
"TX","TEXAS","4800010","HAYS CISD","08836","ERIC DAHLSTROM MIDDLE","4.80001E+11","No","No"
"TX","TEXAS","4800010","HAYS CISD","08838","ELM GROVE EL","4.80001E+11","No","No"
"TX","TEXAS","4800010","HAYS CISD","10806","LAURA B NEGLEY EL","4.80001E+11","No","No"
"TX","TEXAS","4800010","HAYS CISD","11534","CARPENTER HILL EL","4.80001E+11","No","No"
"TX","TEXAS","4800010","HAYS CISD","05244","JACK C HAYS H S","4.80001E+11","No","No"
"TX","TEXAS","4822980","HENRIETTA ISD","02331","HENRIETTA H S","4.82298E+11","No","No"
"TX","TEXAS","4823140","HIGGINS ISD","02349","HIGGINS SCHOOL","4.82314E+11","No","No"
"TX","TEXAS","4823250","HIGHLAND PARK ISD","02357","HIGHLAND PARK H S","4.82325E+11","No","No"
"TX","TEXAS","4823250","HIGHLAND PARK ISD","02360","UNIVERSITY PARK ELEMENTARY","4.82325E+11","No","No"
"TX","TEXAS","4823250","HIGHLAND PARK ISD","02359","HIGHLAND PARK MIDDLE","4.82325E+11","No","No"
"TX","TEXAS","4823250","HIGHLAND PARK ISD","02358","HYER EL","4.82325E+11","No","No"
"TX","TEXAS","4823250","HIGHLAND PARK ISD","02356","BRADFIELD EL","4.82325E+11","No","No"
"TX","TEXAS","4823250","HIGHLAND PARK ISD","02355","ARMSTRONG EL","4.82325E+11","No","No"
"TX","TEXAS","4823250","HIGHLAND PARK ISD","06971","MCCULLOCH INTERMEDIATE SCHOOL","4.82325E+11","No","No"
"TX","TEXAS","4823400","HOLLIDAY ISD","02375","HOLLIDAY H S","4.8234E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","01308","BUSH EL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","12659","MANDARIN IMMERSION MAGNET SCHOOL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","12655","SECONDARY DAEP","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","02601","TWAIN EL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","02599","TRAVIS EL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","02568","ROBERTS EL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","02567","RIVER OAKS EL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","02559","POE EL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","02552","PERFOR & VIS ARTS H S","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","02544","OAK FOREST EL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","02526","LOVETT EL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","02514","LANIER MIDDLE","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","02510","KOLTER EL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","09273","CARNEGIE VANGUARD H S","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","09274","PIN OAK MIDDLE","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","11265","HARPER DAEP","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","02423","CONDIT EL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","02482","HARVARD EL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","02494","HORN EL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","02608","WEST UNIVERSITY EL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","06272","T H ROGERS SCHOOL","4.82364E+11","No","No"
"TX","TEXAS","4823640","HOUSTON ISD","07934","HARRIS CO J J A E P","4.82364E+11","Yes","No"
"TX","TEXAS","4823640","HOUSTON ISD","02406","BRIARGROVE EL","4.82364E+11","No","No"
"TX","TEXAS","4823670","HOWE ISD","02622","HOWE H S","4.82367E+11","No","No"
"TX","TEXAS","4823820","HUFFMAN ISD","02633","HARGRAVE H S","4.82382E+11","No","No"
"TX","TEXAS","4823820","HUFFMAN ISD","02635","HUFFMAN MIDDLE","4.82382E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","02642","BEAR BRANCH EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","02644","FOSTER EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","02648","KINGWOOD MIDDLE","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","02651","WOODLAND HILLS EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","04620","SHADOW FOREST EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","05502","KINGWOOD H S","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","05746","CREEKWOOD MIDDLE","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","05747","GREENTREE EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","05877","ATASCOCITA MIDDLE","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","06123","PINEFOREST EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","06124","DEERWOOD EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","06567","WILLOW CREEK EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","11544","JJAEP CAMPUS","4.82391E+11","Yes","No"
"TX","TEXAS","4823910","HUMBLE ISD","13167","HIGHPOINT EAST","4.82391E+11","Yes","No"
"TX","TEXAS","4823910","HUMBLE ISD","13313","GROVES EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","17028","QUEST EARLY COLLEGE H S","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","21310","RIVERWOOD MIDDLE","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","07950","TIMBERWOOD MIDDLE","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","06866","HIDDEN HOLLOW EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","08624","MAPLEBROOK EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","10753","ATASCOCITA H S","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","10755","SUMMERWOOD EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","10756","EAGLE SPRINGS EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","11266","KINGWOOD PARK H S","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","11267","SUMMER CREEK H S","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","11268","WOODCREEK MIDDLE","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","11269","FALL CREEK EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","11270","LAKESHORE EL","4.82391E+11","No","No"
"TX","TEXAS","4823910","HUMBLE ISD","12368","ATASCOCITA SPRINGS EL","4.82391E+11","No","No"
"TX","TEXAS","4824030","HUNTSVILLE ISD","12951","TEXAS ONLINE PREPARATORY H S","4.82403E+11","No","No"
"TX","TEXAS","4824030","HUNTSVILLE ISD","12936","TEXAS ONLINE PREPARATORY EL","4.82403E+11","No","No"
"TX","TEXAS","4824030","HUNTSVILLE ISD","12952","TEXAS ONLINE PREPARATORY MIDDLE","4.82403E+11","No","No"
"TX","TEXAS","4824060","HURST-EULESS-BEDFORD ISD","06868","MEADOW CREEK EL","4.82406E+11","No","No"
"TX","TEXAS","4824060","HURST-EULESS-BEDFORD ISD","02661","BEDFORD HEIGHTS EL","4.82406E+11","No","No"
"TX","TEXAS","4824060","HURST-EULESS-BEDFORD ISD","02662","BEDFORD J H","4.82406E+11","No","No"
"TX","TEXAS","4824060","HURST-EULESS-BEDFORD ISD","02671","HARWOOD J H","4.82406E+11","No","No"
"TX","TEXAS","4824060","HURST-EULESS-BEDFORD ISD","12960","VIRIDIAN EL","4.82406E+11","No","No"
"TX","TEXAS","4824100","HUTTO ISD","11094","WILLIAMSON COUNTY ACADEMY","4.8241E+11","No","No"
"TX","TEXAS","4824120","IDALOU ISD","02688","IDALOU H S","4.82412E+11","No","No"
"TX","TEXAS","4824120","IDALOU ISD","02689","IDALOU MIDDLE","4.82412E+11","No","No"
"TX","TEXAS","4801429","IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS","12752","IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS","4.80143E+11","No","No"
"TX","TEXAS","4824150","INDUSTRIAL ISD","02692","INDUSTRIAL EL WEST","4.82415E+11","No","No"
"TX","TEXAS","4824150","INDUSTRIAL ISD","02690","INDUSTRIAL H S","4.82415E+11","No","No"
"TX","TEXAS","4800053","INSPIRE ACADEMIES","13163","ANNE FRANK INSPIRE ACADEMY","4.80005E+11","No","No"
"TX","TEXAS","4801440","INTERNATIONAL LEADERSHIP OF TEXAS (ILT)","13260","INTERNATIONAL LEADERSHIP OF TX-KELLER-SAGINAW H S","4.80144E+11","No","No"
"TX","TEXAS","4801440","INTERNATIONAL LEADERSHIP OF TEXAS (ILT)","13155","INTERNATIONAL LEADERSHIP OF TEXAS EL - KELLER","4.80144E+11","No","No"
"TX","TEXAS","4801440","INTERNATIONAL LEADERSHIP OF TEXAS (ILT)","13149","INTERNATIONAL LEADERSHIP OF TEXAS MIDDLE - KELLER","4.80144E+11","No","No"
"TX","TEXAS","4824300","IRA ISD","02708","IRA SCHOOL","4.8243E+11","No","No"
"TX","TEXAS","4824420","IRVING ISD","07259","STUDENT REASSIGNMENT CTR","4.82442E+11","No","No"
"TX","TEXAS","4824420","IRVING ISD","08187","DALLAS CO SCHOOL FOR ACCELERATED LRNG","4.82442E+11","No","No"
"TX","TEXAS","4824600","JARRELL ISD","09477","WILLIAMSON CO J J A E P","4.8246E+11","No","No"
"TX","TEXAS","4824780","JIM NED CISD","02771","JIM NED H S","4.82478E+11","No","No"
"TX","TEXAS","4824780","JIM NED CISD","07734","JIM NED MIDDLE","4.82478E+11","No","No"
"TX","TEXAS","4824840","JOHNSON CITY ISD","02777","LYNDON B JOHNSON H S","4.82484E+11","No","No"
"TX","TEXAS","4824840","JOHNSON CITY ISD","06125","LYNDON B JOHNSON MIDDLE","4.82484E+11","No","No"
"TX","TEXAS","4824930","JOSHUA ISD","13255","TOM AND NITA NICHOLS MIDDLE","4.82493E+11","No","No"
"TX","TEXAS","4824930","JOSHUA ISD","08857","NORTH JOSHUA EL","4.82493E+11","No","No"
"TX","TEXAS","4824960","JOURDANTON ISD","08421","THE LARRY BROWN SCHOOL","4.82496E+11","No","No"
"TX","TEXAS","4824960","JOURDANTON ISD","07778","ATASCOSA COUNTY JUVENILE JUSTICE CENTER","4.82496E+11","Yes","No"
"TX","TEXAS","4824960","JOURDANTON ISD","12836","JOURDANTON DAEP","4.82496E+11","No","No"
"TX","TEXAS","4800179","JUBILEE ACADEMIES","12987","JUBILEE WELLS BRANCH","4.80018E+11","No","No"
"TX","TEXAS","4824990","JUDSON ISD","07188","BEXAR CO J J A E P","4.82499E+11","No","No"
"TX","TEXAS","4825140","KARNES CITY ISD","11954","KCISD - DAEP","4.82514E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","10760","SEVEN LAKES H S","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","02808","KATY EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","02809","KATY H S","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","04621","EDNA MAE FIELDER EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","05518","TAYLOR H S","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","05751","NOTTINGHAM COUNTRY EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","06724","HAZEL S PATTISON EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","07335","RODGER & ELLEN BECK J H","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","07336","JEANETTE HAYES EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","07951","ROOSEVELT ALEXANDER EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","08271","CINCO RANCH H S","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","08626","CINCO RANCH J H","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","08824","GARLAND MCMEANS J H","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","08825","JAMES E WILLIAMS EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","08826","SUE CREECH EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","09614","ODESSA KILPATRICK EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","10763","BECKENDORFF J H","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","10764","ROBERTA WRIGHT RYLANDER EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","10765","JOELLA EXLEY EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","10768","GRIFFIN EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","10770","WOODCREEK EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","11271","TOMPKINS H S","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","11840","BONNIE HOLLAND EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","11937","WOODCREEK J H","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","12315","STANLEY C STANLEY EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","12499","FRED AND PATTI SHAFER EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","12515","TOM WILSON EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","12517","RAY AND JAMIE WOLMAN EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","12519","SEVEN LAKES J H","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","12839","JAMES E RANDOLPH EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","12854","KEIKO DAVIDSON EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","12984","PAETOW H S","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","13093","JENKS EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","13350","TAYS J H","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","13351","BRYANT EL","4.82517E+11","No","No"
"TX","TEXAS","4825170","KATY ISD","13145","STOCKDICK J H","4.82517E+11","No","No"
"TX","TEXAS","4801455","KAUFFMAN LEADERSHIP ACADEMY","13372","KAUFFMAN LEADERSHIP ACADEMY","4.80146E+11","No","No"
"TX","TEXAS","4825230","KEENE ISD","07014","ALTER LEARNING CTR","4.82523E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","11459","EAGLE RIDGE EL","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","11897","TIMBER CREEK H S","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","12420","TIMBERVIEW MIDDLE","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","12616","RIDGEVIEW EL","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","13312","VISTA RIDGE MIDDLE","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","21502","SHADY GROVE EL","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","11019","BETTE PEROT EL","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","06002","BEAR CREEK INT","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","02823","KELLER MIDDLE","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","02822","KELLER H S","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","02821","KELLER-HARVEL EL","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","02820","FLORENCE EL","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","11021","LIBERTY EL","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","11020","WOODLAND SPRINGS EL","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","11331","INDEPENDENCE EL","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","09380","CENTRAL H S","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","09047","INDIAN SPRINGS MIDDLE","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","08919","LONE STAR EL","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","08918","HIDDEN LAKES EL","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","08035","TARRANT CO J J A E P","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","07727","WILLIS LANE EL","4.82526E+11","No","No"
"TX","TEXAS","4825260","KELLER ISD","07072","PARK GLEN EL","4.82526E+11","No","No"
"TX","TEXAS","4825290","KELTON ISD","05755","KELTON SCHOOL","4.82529E+11","No","No"
"TX","TEXAS","4825320","KEMP ISD","10871","KEMP ALTERNATIVE","4.82532E+11","No","No"
"TX","TEXAS","4825440","KENEDY ISD","07051","K ACADEMY","4.82544E+11","No","No"
"TX","TEXAS","4825440","KENEDY ISD","08315","FISD JJAEP","4.82544E+11","No","No"
"TX","TEXAS","4825440","KENEDY ISD","12592","FISD DAEP","4.82544E+11","No","No"
"TX","TEXAS","4825660","KILLEEN ISD","02861","METROPLEX SCHOOL","4.82566E+11","No","No"
"TX","TEXAS","4825660","KILLEEN ISD","00118","GATEWAY MIDDLE","4.82566E+11","No","No"
"TX","TEXAS","4825660","KILLEEN ISD","21001","PATHWAYS ACADEMIC CAMPUS","4.82566E+11","No","No"
"TX","TEXAS","4825660","KILLEEN ISD","10408","SKIPCHA EL","4.82566E+11","No","No"
"TX","TEXAS","4825660","KILLEEN ISD","10402","UNION GROVE MIDDLE","4.82566E+11","No","No"
"TX","TEXAS","4825660","KILLEEN ISD","09455","EL ALTER LEARNING CENTER","4.82566E+11","No","No"
"TX","TEXAS","4825660","KILLEEN ISD","08695","HARKER HEIGHTS H S","4.82566E+11","No","No"
"TX","TEXAS","4825660","KILLEEN ISD","06281","GATEWAY H S","4.82566E+11","No","No"
"TX","TEXAS","4825680","KINGSVILLE ISD","12921","POGUE OPTIONS ALTERNATIVE ACADEMY","4.82568E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","08272","HASSLER EL","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","02897","BRILL EL","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","02900","HAUDE EL","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","02901","HILDEBRANDT INT","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","02903","KLEIN H S","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","02905","STRACK INT","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","02906","THEISS EL","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","05524","LEMM EL","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","05758","KLEB INT","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","05759","KLEIN OAK H S","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","06006","DOERRE INT","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","06735","KUEHNLE EL","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","07642","HARRIS CO JJAEP","4.82574E+11","Yes","No"
"TX","TEXAS","4825740","KLEIN ISD","08631","KLEIN COLLINS H S","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","08632","KLEIN ANNEX","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","09281","SCHINDEWOLF INT","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","10771","KREINHOP EL","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","10773","METZLER EL","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","11273","BENIGNUS EL","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","11417","KRIMMEL INTERMED","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","11542","FRANK EL","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","12302","MUELLER EL","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","13092","FRENCH EL","4.82574E+11","No","No"
"TX","TEXAS","4825740","KLEIN ISD","13407","KLEIN CAIN H S","4.82574E+11","No","No"
"TX","TEXAS","4825920","KOUNTZE ISD","02919","KOUNTZE H S","4.82592E+11","No","No"
"TX","TEXAS","4825980","KRUM ISD","02925","KRUM H S","4.82598E+11","No","No"
"TX","TEXAS","4826040","LA FERIA ISD","08718","CAMERON COUNTY JJAEP","4.82604E+11","No","No"
"TX","TEXAS","4826130","LA JOYA ISD","09304","J J A E P","4.82613E+11","No","No"
"TX","TEXAS","4826280","LA VEGA ISD","07395","CHALLENGE ACADEMY","4.82628E+11","No","No"
"TX","TEXAS","4826310","LA VERNIA ISD","07500","NIXON-SMILEY ALTERNATIVE CENTER","4.82631E+11","No","No"
"TX","TEXAS","4826310","LA VERNIA ISD","09442","WILSON CO JJAEP","4.82631E+11","No","No"
"TX","TEXAS","4826370","LACKLAND ISD","06877","VIRGINIA ALLRED STACEY JR/SR H S","4.82637E+11","No","No"
"TX","TEXAS","4826430","LAKE DALLAS ISD","02975","LAKE DALLAS H S","4.82643E+11","No","No"
"TX","TEXAS","4826470","LAKE TRAVIS ISD","06010","LAKE TRAVIS MIDDLE","4.82647E+11","No","No"
"TX","TEXAS","4826470","LAKE TRAVIS ISD","05763","LAKE TRAVIS H S","4.82647E+11","No","No"
"TX","TEXAS","4826470","LAKE TRAVIS ISD","02520","LAKEWAY EL","4.82647E+11","No","No"
"TX","TEXAS","4826470","LAKE TRAVIS ISD","13021","WEST CYPRESS HILLS EL","4.82647E+11","No","No"
"TX","TEXAS","4826470","LAKE TRAVIS ISD","09414","LAKE POINTE EL","4.82647E+11","No","No"
"TX","TEXAS","4826470","LAKE TRAVIS ISD","11479","SERENE HILLS EL","4.82647E+11","No","No"
"TX","TEXAS","4826470","LAKE TRAVIS ISD","08395","BEE CAVE EL","4.82647E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","12853","JUDGE JAMES C ADOLPHUS EL","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","21244","JUVENILE DETENT CTR","4.82658E+11","Yes","No"
"TX","TEXAS","4826580","LAMAR CISD","13544","KATHLEEN JOERGER LINDSEY EL","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","13542","BENTLEY EL","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","13153","DEAN LEAMAN J H SCHOOL","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","13110","FULSHEAR H S","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","04034","SUSANNA DICKINSON EL","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","05532","HUGGINS EL","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","06132","MANFORD WILLIAMS EL","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","06739","ALTERNATIVE LEARNING CENTER","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","06878","STEPHEN F AUSTIN EL","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","06999","FORT BEND CO ALTER","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","08559","FOSTER H S","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","08561","BRISCOE J H","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","08782","BESS CAMPBELL EL","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","08783","FROST EL","4.82658E+11","No","No"
"TX","TEXAS","4826580","LAMAR CISD","10666","IRMA DRU HUTCHISON EL","4.82658E+11","No","No"
